DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;NC2R_CE1_P1;NH_CGPRCFH_P1;NH_CGPRCFH_P1S1;NH_CGPRCFH_P1S2;NH_CGPRCFH_P2;NH_CGPRCFH_P3;NH_CGPRCFH_P4;NH_CGPRCFH_P5;NH_CGPRCFH_P6;NH_CGPRCFH_P7;NH_CGPRCFH_P8;FEX_C
279148;3;3;1;2; ; ; ; ; ; ; ; ; ; ;508,109465700468
279150;1;1;1;1;ALMUERZO SOPA ARROZ POLLO PAPA;11110102;2;1;1;18;7000;3; ;2;500,072955914288
279150;2;2;1;1;ALMUERZO SOPA ARROZ POLLO PAPA;11110102;2;1;1;18;7000;2; ;2;500,072955914288
279150;3;3;1;1;POLLO BROASTER Y PAPA;11110105;4;1;1;18;3000;3; ;2;500,072955914288
279150;4;3;2;1;SALCHIPAPA;11110414;4;1;1;19;1000;3; ;2;500,072955914288
279150;5;4;1;1;CAFE EMPANADA;11110414;4;1;3;6;2000;3; ;2;500,072955914288
279150;6;7;1;1;PAPA FRITA;11110411;4;1;1;6;1200;3; ;2;500,072955914288
279151;1;3;6;1;BONBONBUM;11110412;4;2;3;13;400;3; ;2;484,793215976762
279151;3;2;1;2; ; ; ; ; ; ; ; ; ; ;484,793215976762
279152;1;1;1;1;CAFE CON ENVUELTO;11110414;4;1;1;19;1500;3; ;2;298,023141042636
279152;2;3;1;1;PAPAS FRITAS;11110411;4;1;1;6;1000;3; ;2;298,023141042636
279152;3;3;2;1;GALLETAS DE DULCE;11110403;4;1;1;6;1500;3; ;2;298,023141042636
279152;4;3;3;1;DULCES;11110412;4;5;1;6;500;3; ;2;298,023141042636
279153;1;1;1;1;ARROZ HUEVOS PAPA CAFE;11110101;1;1;1;18;3000;3; ;2;604,32297837548
279153;2;1;2;1;SOPA ARROZ FRIJOL CARNE PAPA;11110102;2;1;1;18;4000;3; ;2;604,32297837548
279153;3;6;1;1;CHITO;11110411;4;1;1;6;1000;9; ;2;604,32297837548
279153;5;4;1;2; ; ; ; ; ; ; ; ; ; ;604,32297837548
279153;6;5;1;2; ; ; ; ; ; ; ; ; ; ;604,32297837548
279155;1;3;4;1;GASEOSA;11110301;4;1;1;19;500;2; ;2;576,783246069698
279155;2;3;5;1;GALLETA;11110403;4;1;1;19;200;2; ;2;576,783246069698
279155;3;3;6;1;DEDITO;11110405;4;1;1;20;500;2; ;2;576,783246069698
279155;5;1;1;2; ; ; ; ; ; ; ; ; ; ;576,783246069698
281073;1;2;1;1;CREMA ARROZ FRIJOLES CARNE ENSALADA JUGO;11110102;2;1;1;18;6000;1; ;2;350,06554375835
281073;3;3;1;2; ; ; ; ; ; ; ; ; ; ;350,06554375835
281074;1;3;1;1;ARROZ SOPA FRIJOLES CARNE ENSALADA JUGO;11110102;2;1;1;18;5000;1; ;2;435,482283216463
281074;3;2;1;2; ; ; ; ; ; ; ; ; ; ;435,482283216463
281075;2;2;1;2; ; ; ; ; ; ; ; ; ; ;435,482283216463
281076;2;1;1;2; ; ; ; ; ; ; ; ; ; ;313,70658267201
281076;3;3;1;2; ; ; ; ; ; ; ; ; ; ;313,70658267201
281076;4;4;1;2; ; ; ; ; ; ; ; ; ; ;313,70658267201
281077;1;1;1;1;SOPA ARROZ CARNE JUGO ENSALADA;11110102;2;6;1;18;36000;3; ;1;491,72254246846
281078;2;2;1;2; ; ; ; ; ; ; ; ; ; ;500,477015292164
284039;2;2;1;2; ; ; ; ; ; ; ; ; ; ;650,434760605418
284066;2;1;1;2; ; ; ; ; ; ; ; ; ; ;484,582374904337
284066;3;3;1;2; ; ; ; ; ; ; ; ; ; ;484,582374904337
284067;1;4;4;1;PAPA FRITA;11110411;4;5;1;6;2000;3; ;2;1081,63469822894
284067;2;5;1;1;CHITOS;11110411;4;5;1;6;2000;3; ;2;1081,63469822894
284067;3;5;2;1;BOMBOMBUN;11110412;4;5;1;6;1000;3; ;2;1081,63469822894
284067;5;1;1;2; ; ; ; ; ; ; ; ; ; ;1081,63469822894
284067;6;3;1;2; ; ; ; ; ; ; ; ; ; ;1081,63469822894
284068;1;1;1;1;CAFE CON EMPANADA;11110414;4;1;1;19;1500;3; ;2;378,892219331808
284068;2;4;1;1;MANZANA;11110402;4;1;7;18;600;3; ;2;378,892219331808
284068;4;3;1;2; ; ; ; ; ; ; ; ; ; ;378,892219331808
284068;5;5;1;2; ; ; ; ; ; ; ; ; ; ;378,892219331808
284069;1;3;4;1;PAPAS FRITAS;11110411;4;1;1;6;700;3; ;2;673,247023819412
284069;3;1;1;2; ; ; ; ; ; ; ; ; ; ;673,247023819412
284069;4;4;1;2; ; ; ; ; ; ; ; ; ; ;673,247023819412
284070;1;2;1;1;ALMUERZO SOPA ARROZ;11110102;2;1;1;18;9000;5; ;2;553,61933491375
284070;2;2;2;1;FRITURAS;11110411;4;1;1;6;5000;4; ;2;553,61933491375
284070;3;3;1;1;FRITURAS;11110411;4;3;1;6;600;9; ;2;553,61933491375
284070;4;3;2;1;GELATINAS;11110410;4;2;1;6;1000;9; ;2;553,61933491375
284070;5;4;1;1;ALMUERZO SOPA ARROZ;11110102;2;1;1;18;7000;4; ;2;553,61933491375
284071;1;2;1;1;PAPAS;11110411;4;1;1;6;500;9; ;2;500,656136071587
284071;2;2;2;1;CONFITES;11110412;4;1;1;6;500;9; ;2;500,656136071587
284071;3;4;1;1;CHITOS;11110411;4;10;1;6;5000;9; ;2;500,656136071587
284071;4;4;2;1;BOMBONES;11110412;4;6;1;6;1200;9; ;2;500,656136071587
284071;5;4;3;1;GALLETAS;11110403;4;1;1;6;2000;9; ;2;500,656136071587
284071;7;3;1;2; ; ; ; ; ; ; ; ; ; ;500,656136071587
284072;1;3;1;1;SOPA ARROZ CARNE FRIJOL PAPA JUGO;11110102;2;1;1;18;8000;3; ;2;846,082781231208
284072;2;4;1;1;SOPA POLLO ARROZ JUGO;11110102;2;1;1;18;8000;3; ;2;846,082781231208
284072;3;4;2;1;CHITOS;11110411;4;5;1;10;5000;3; ;2;846,082781231208
284072;4;7;1;1;PAPAS;11110411;4;6;1;6;6200;9; ;2;846,082781231208
284072;5;7;2;1;GASEOSA;11110301;4;3;1;6;3000;9; ;2;846,082781231208
284072;7;2;1;2; ; ; ; ; ; ; ; ; ; ;846,082781231208
284072;8;5;1;2; ; ; ; ; ; ; ; ; ; ;846,082781231208
284073;1;3;1;1;PAPAS FRITAS;11110411;4;5;1;6;5000;9; ;2;593,261426230094
284073;2;4;1;1;GASEOSA;11110301;4;1;1;6;1000;9; ;2;593,261426230094
284073;3;4;2;1;PAPAS;11110411;4;1;1;6;1000;9; ;2;593,261426230094
284073;4;6;1;1;GALLETAS;11110403;4;2;1;6;1400;9; ;2;593,261426230094
284073;6;1;1;2; ; ; ; ; ; ; ; ; ; ;593,261426230094
284073;7;5;1;2; ; ; ; ; ; ; ; ; ; ;593,261426230094
284074;1;1;1;1;EMPANADA;11110101;1;1;1;13;500;9; ;2;707,646806704519
284074;2;1;2;1;PATACON;11110404;4;3;1;19;1500;1; ;2;707,646806704519
284074;4;3;1;2; ; ; ; ; ; ; ; ; ; ;707,646806704519
284074;5;4;1;2; ; ; ; ; ; ; ; ; ; ;707,646806704519
284075;2;1;1;2; ; ; ; ; ; ; ; ; ; ;650,434760605418
284076;1;5;1;1;GALLETAS;11110411;4;7;1;6;1400;1; ;2;658,72722469475
284076;3;1;1;2; ; ; ; ; ; ; ; ; ; ;658,72722469475
284076;4;3;1;2; ; ; ; ; ; ; ; ; ; ;658,72722469475
284076;5;4;1;2; ; ; ; ; ; ; ; ; ; ;658,72722469475
284077;2;2;1;2; ; ; ; ; ; ; ; ; ; ;380,198600703807
284078;1;1;3;1;GASEOSA;11110301;4;1;1;6;500;9; ;2;723,185981707801
284078;2;1;4;1;GALLETAS;11110403;4;1;1;6;200;9; ;2;723,185981707801
284078;3;3;1;1;EMPANADAS;11110405;4;1;1;19;200;1; ;2;723,185981707801
284078;4;3;2;1;BOLIS;11110401;4;1;1;6;200;1; ;2;723,185981707801
284078;5;4;1;1;MEKATOS;11110411;4;1;1;6;200;2; ;2;723,185981707801
284078;6;4;2;1;BOLIS;11110401;4;1;1;6;200;2; ;2;723,185981707801
284078;7;4;3;1;PAPITAS;11110411;4;1;1;19;200;2; ;2;723,185981707801
284078;8;4;4;1;GALLETAS;11110403;4;1;1;19;100;2; ;2;723,185981707801
284079;1;1;3;1;TINTO;11110105;4;1;1;20;500;9; ;2;720,917004960342
284079;2;3;1;1;EMPANADA;11110405;4;1;1;19;500;2; ;2;720,917004960342
284079;3;3;2;1;JUGO NATURAL;11110301;4;1;1;19;1000;2; ;2;720,917004960342
284079;4;4;1;1;EMPANADA;11110405;4;1;1;19;500;2; ;2;720,917004960342
284079;5;4;2;1;PAPA RELLENA;11110405;4;1;1;19;500;2; ;2;720,917004960342
284079;6;4;3;1;GASEOSA;11110301;4;1;1;19;500;2; ;2;720,917004960342
284079;7;4;4;1;PAN;11110404;4;1;1;19;200;2; ;2;720,917004960342
284079;8;5;1;1;EMPANADA;11110405;4;1;1;19;500;2; ;2;720,917004960342
284079;9;5;2;1;PAN;11110404;4;1;1;19;200;2; ;2;720,917004960342
284079;10;5;3;1;JUGOS HIT;11110301;4;1;1;19;800;2; ;2;720,917004960342
284079;11;6;1;1;PAPITAS FRITAS;11110411;4;1;1;19;200;2; ;2;720,917004960342
284079;12;6;2;1;BOLIYUR;11110304;4;1;1;19;100;2; ;2;720,917004960342
284079;13;6;3;1;GALLETAS;11110403;4;1;1;19;200;2; ;2;720,917004960342
284079;14;6;4;1;RONDALLAS;11110403;4;1;1;19;100;2; ;2;720,917004960342
284079;15;6;5;1;JUGOS DE COROZO;11110302;4;1;1;20;300;2; ;2;720,917004960342
284080;1;1;1;1;PAN;11110404;4;2;1;6;400;2; ;2;700,024889261602
284080;2;1;2;1;GASEOSA;11110301;4;1;1;6;1500;9; ;2;700,024889261602
284087;2;1;1;2; ; ; ; ; ; ; ; ; ; ;895,449041023596
284087;3;3;1;2; ; ; ; ; ; ; ; ; ; ;895,449041023596
284088;2;1;1;2; ; ; ; ; ; ; ; ; ; ;564,270745369293
284088;3;4;1;2; ; ; ; ; ; ; ; ; ; ;564,270745369293
284088;4;5;1;2; ; ; ; ; ; ; ; ; ; ;564,270745369293
284089;2;2;1;2; ; ; ; ; ; ; ; ; ; ;654,682465184991
284089;3;5;1;2; ; ; ; ; ; ; ; ; ; ;654,682465184991
284090;2;3;1;2; ; ; ; ; ; ; ; ; ; ;785,849490247196
284091;2;2;1;2; ; ; ; ; ; ; ; ; ; ;1481,47968610954
284091;3;5;1;2; ; ; ; ; ; ; ; ; ; ;1481,47968610954
284092;2;1;1;2; ; ; ; ; ; ; ; ; ; ;986,492787621052
284093;2;1;1;2; ; ; ; ; ; ; ; ; ; ;538,654093005558
284097;2;1;1;2; ; ; ; ; ; ; ; ; ; ;419,681486971779
284098;1;3;2;1;SOPA DE HUESO Y ARROZ BLANCO;11110102;2;1;1;20;4000;1; ;2;350,362670407083
284098;3;1;1;2; ; ; ; ; ; ; ; ; ; ;350,362670407083
284099;1;2;1;1;ARROZ CARNE ENSALADA SOPA;11110102;2;1;1;18;5000;1; ;2;436,744327895893
284100;1;2;1;1;SOPAS ARROZ;11110102;2;1;1;18;3000;9; ;2;274,70356513366
284100;2;3;1;1;ARROZ CON CARNE;11110102;2;1;1;18;3000;1; ;2;274,70356513366
284100;4;4;1;2; ; ; ; ; ; ; ; ; ; ;274,70356513366
284100;5;5;1;2; ; ; ; ; ; ; ; ; ; ;274,70356513366
287540;2;1;1;2; ; ; ; ; ; ; ; ; ; ;765,915797231122
287540;3;3;1;2; ; ; ; ; ; ; ; ; ; ;765,915797231122
287540;4;4;1;2; ; ; ; ; ; ; ; ; ; ;765,915797231122
287540;5;6;1;2; ; ; ; ; ; ; ; ; ; ;765,915797231122
287541;1;1;1;1;ALMUERZOS COMPLETOS ARROZ CON CARNE Y ENSALADA;11110102;2;2;1;16;14000;3; ;2;640,765687609773
287541;2;4;1;1;HAMBURGUESA CON CARNE Y ENSALADA;11110101;1;1;1;16;5000;3; ;2;640,765687609773
287541;3;4;2;1;PASTEL DE POLLO;11110405;1;1;1;16;2500;2; ;2;640,765687609773
287541;4;5;1;1;HAMBURGUESA CON CARNE;11110101;1;1;1;16;5000;3; ;2;640,765687609773
287541;5;5;2;1;EMPANADA DE ARROZ CON POLLO;11110405;4;1;1;16;1700;2; ;2;640,765687609773
287542;2;1;1;2; ; ; ; ; ; ; ; ; ; ;432,52637181996
287542;3;3;1;2; ; ; ; ; ; ; ; ; ; ;432,52637181996
287542;4;4;1;2; ; ; ; ; ; ; ; ; ; ;432,52637181996
287543;2;1;1;2; ; ; ; ; ; ; ; ; ; ;784,900526469814
287543;3;3;1;2; ; ; ; ; ; ; ; ; ; ;784,900526469814
287544;2;2;1;2; ; ; ; ; ; ; ; ; ; ;883,439639389964
287544;3;3;1;2; ; ; ; ; ; ; ; ; ; ;883,439639389964
287544;4;4;1;2; ; ; ; ; ; ; ; ; ; ;883,439639389964
287545;1;3;1;1;TORTA NEGRA CON GASEOSA;11110414;4;1;1;6;2500;9; ;2;883,439639389964
287545;3;1;1;2; ; ; ; ; ; ; ; ; ; ;883,439639389964
287545;4;4;1;2; ; ; ; ; ; ; ; ; ; ;883,439639389964
287546;1;1;1;1;BANDEJA PAISA COMPLETA;11110103;3;4;1;18;32000;9; ;2;777,840860740285
287546;2;3;1;1;LENTEJAS CON CARNE MOLIDA Y LIMONADA;11110103;2;5;3;6;15000;9; ;2;777,840860740285
287547;2;2;1;2; ; ; ; ; ; ; ; ; ; ;382,083402283732
287547;3;3;1;2; ; ; ; ; ; ; ; ; ; ;382,083402283732
287548;2;1;1;2; ; ; ; ; ; ; ; ; ; ;844,720659315587
287549;1;1;1;1;POLLO ASADO CON PAPAS Y GASEOSA;11110103;3;2;1;18;12000;9; ;2;453,372904159458
287549;2;3;1;1;HELADO DE LIMON;11110401;4;1;3;18;3000;3; ;2;453,372904159458
287571;1;3;2;1;EMPANADA CON CARNE;11110405;4;1;1;20;1000;2; ;2;756,994328400788
287571;2;3;3;1;ENSALADA DE FRUTAS;11110402;4;1;1;20;3000;3; ;2;756,994328400788
287571;4;1;1;2; ; ; ; ; ; ; ; ; ; ;756,994328400788
287571;5;4;1;2; ; ; ; ; ; ; ; ; ; ;756,994328400788
287572;1;3;4;1;EMPANADA DE CARNE;11110405;4;1;1;13;1000;2; ;2;648,178985589027
287572;3;1;1;2; ; ; ; ; ; ; ; ; ; ;648,178985589027
287573;1;3;5;1;DULCES;11110412;4;2;1;20;1200;2; ;2;364,165601379566
287573;2;3;6;1;PAPITAS FRITAS;11110411;4;1;1;6;1000;2; ;2;364,165601379566
287573;3;4;1;1;JUGOS;11110302;4;1;1;20;1500;3; ;2;364,165601379566
287573;4;4;2;1;HELADO;11110401;4;1;1;6;1000;2; ;2;364,165601379566
287573;6;1;1;2; ; ; ; ; ; ; ; ; ; ;364,165601379566
287577;2;1;1;2; ; ; ; ; ; ; ; ; ; ;370,158338774568
287577;3;3;1;2; ; ; ; ; ; ; ; ; ; ;370,158338774568
287577;4;4;1;2; ; ; ; ; ; ; ; ; ; ;370,158338774568
287577;5;5;1;2; ; ; ; ; ; ; ; ; ; ;370,158338774568
287578;2;1;1;2; ; ; ; ; ; ; ; ; ; ;610,940977379742
287579;2;1;1;2; ; ; ; ; ; ; ; ; ; ;660,11643302975
287606;1;1;2;1;AREPAS CON CARNE CHOCOLATE;11110101;1;7;6;13;19600;2; ;2;566,496691229822
287606;2;3;1;1;SOPA ARROZ POLLO ENSALADA PLATANO FRITO JUGO;11110102;2;1;1;18;6000;1; ;2;566,496691229822
287606;3;3;2;1;ENSALADA DE FRUTAS;11110402;4;1;1;19;3500;2; ;2;566,496691229822
287613;2;1;1;2; ; ; ; ; ; ; ; ; ; ;746,595589926002
287613;3;2;1;2; ; ; ; ; ; ; ; ; ; ;746,595589926002
287614;1;5;1;1;DULCES;11110412;4;3;1;6;1500;2; ;2;887,705466198894
287614;2;5;2;1;YOGUR;11110304;4;1;1;6;800;2; ;2;887,705466198894
287614;3;6;1;1;FRITOS;11110411;4;1;1;20;2500;4; ;2;887,705466198894
287614;4;6;2;1;GASEOSA;11110301;4;1;1;6;1800;3; ;2;887,705466198894
287614;6;1;1;2; ; ; ; ; ; ; ; ; ; ;887,705466198894
287614;7;3;1;2; ; ; ; ; ; ; ; ; ; ;887,705466198894
287614;8;4;1;2; ; ; ; ; ; ; ; ; ; ;887,705466198894
287615;1;4;1;1;JUGOS;11110302;4;1;1;19;2500;4; ;2;770,169240108493
287615;2;4;2;1;PASTEL DE POLLO;11110405;4;1;1;19;2500;4; ;2;770,169240108493
287615;3;6;1;1;DULCES;11110412;4;2;1;20;1200;2; ;2;770,169240108493
287615;5;1;1;2; ; ; ; ; ; ; ; ; ; ;770,169240108493
287615;6;3;1;2; ; ; ; ; ; ; ; ; ; ;770,169240108493
287615;7;5;1;2; ; ; ; ; ; ; ; ; ; ;770,169240108493
287616;2;1;1;2; ; ; ; ; ; ; ; ; ; ;712,696654461974
287616;3;4;1;2; ; ; ; ; ; ; ; ; ; ;712,696654461974
287617;2;2;1;2; ; ; ; ; ; ; ; ; ; ;740,602852531001
287618;2;1;1;2; ; ; ; ; ; ; ; ; ; ;609,672435452875
287618;3;3;1;2; ; ; ; ; ; ; ; ; ; ;609,672435452875
287618;4;4;1;2; ; ; ; ; ; ; ; ; ; ;609,672435452875
287618;5;5;1;2; ; ; ; ; ; ; ; ; ; ;609,672435452875
287618;6;7;1;2; ; ; ; ; ; ; ; ; ; ;609,672435452875
287619;2;1;1;2; ; ; ; ; ; ; ; ; ; ;776,359888875194
287620;2;1;1;2; ; ; ; ; ; ; ; ; ; ;812,150137514238
287620;3;3;1;2; ; ; ; ; ; ; ; ; ; ;812,150137514238
287620;4;4;1;2; ; ; ; ; ; ; ; ; ; ;812,150137514238
287621;2;1;1;2; ; ; ; ; ; ; ; ; ; ;737,398672300478
287621;3;3;1;2; ; ; ; ; ; ; ; ; ; ;737,398672300478
287622;2;1;1;2; ; ; ; ; ; ; ; ; ; ;660,11643302975
287626;2;1;1;2; ; ; ; ; ; ; ; ; ; ;838,575363718173
287627;1;3;1;1;PAPAS FRITAS;11110411;4;5;1;6;2500;3; ;2;488,613176719403
287627;3;1;1;2; ; ; ; ; ; ; ; ; ; ;488,613176719403
287628;2;1;1;2; ; ; ; ; ; ; ; ; ; ;423,854800324132
287629;2;1;1;2; ; ; ; ; ; ; ; ; ; ;423,854800324132
287630;2;1;1;2; ; ; ; ; ; ; ; ; ; ;545,776073201773
287631;1;1;1;1;SOPA ARROZ CARNE ZANAHORIA PAPA JUGO;11110102;2;1;3;18;5000;3; ;2;300,500895180885
288313;2;1;1;2; ; ; ; ; ; ; ; ; ; ;748,988568170957
288329;2;2;1;2; ; ; ; ; ; ; ; ; ; ;1028,77025072658
288331;2;1;1;2; ; ; ; ; ; ; ; ; ; ;1371,87899466896
288331;3;3;1;2; ; ; ; ; ; ; ; ; ; ;1371,87899466896
288331;4;4;1;2; ; ; ; ; ; ; ; ; ; ;1371,87899466896
288332;2;1;1;2; ; ; ; ; ; ; ; ; ; ;552,687934880255
288332;3;3;1;2; ; ; ; ; ; ; ; ; ; ;552,687934880255
288333;2;1;1;2; ; ; ; ; ; ; ; ; ; ;552,687934880255
288333;3;3;1;2; ; ; ; ; ; ; ; ; ; ;552,687934880255
288333;4;4;1;2; ; ; ; ; ; ; ; ; ; ;552,687934880255
288333;5;5;1;2; ; ; ; ; ; ; ; ; ; ;552,687934880255
288334;2;1;1;2; ; ; ; ; ; ; ; ; ; ;552,687934880255
288334;3;3;1;2; ; ; ; ; ; ; ; ; ; ;552,687934880255
288334;4;5;1;2; ; ; ; ; ; ; ; ; ; ;552,687934880255
288336;2;1;1;2; ; ; ; ; ; ; ; ; ; ;768,502366113191
288337;1;1;1;1;SOPA ARROZ CARNE ENSALADA PLATANO LENTEJAS Y JUGO;11110102;2;3;3;20;15000;9; ;2;1188,86522240152
288545;1;4;1;1;ALMUERZO;11110102;1;3;1;18;18000;3; ;2;626,756609284484
288545;2;3;1;1;POLLO ASADO;11110105;2;5;1;16;12000;5; ;2;626,756609284484
288545;3;3;2;1;GASEOSA;11110301;2;1;1;18;1600;4; ;2;626,756609284484
288545;5;2;1;2; ; ; ; ; ; ; ; ; ; ;626,756609284484
288547;1;3;2;1;AREPAS  RELLENA DE CARNE Y POLLO;11110404;4;1;1;13;3000;2; ;2;248,648199514111
288547;2;5;1;1;BEBIDAS;11110301;4;6;1;18;18000;2; ;2;248,648199514111
288547;3;4;1;1;GASEOSA;11110301;4;4;1;1;8000;2; ;2;248,648199514111
288547;5;1;1;2; ; ; ; ; ; ; ; ; ; ;248,648199514111
288552;1;2;1;1;EMPANADA DE CARNE;11110405;4;5;1;16;6000;9; ;2;296,502932028195
288552;2;3;1;1;CAFE NEGRO;11110201;4;1;1;10;2000;9; ;2;296,502932028195
288552;4;4;1;2; ; ; ; ; ; ; ; ; ; ;296,502932028195
288556;2;1;1;2; ; ; ; ; ; ; ; ; ; ;1296,88492937188
288557;2;1;1;2; ; ; ; ; ; ; ; ; ; ;768,502366113191
288558;2;3;1;2; ; ; ; ; ; ; ; ; ; ;885,871009901515
288561;2;1;3;1;JUGO;11110302;4;2;1;19;3000;2; ;2;1449,1331070149
288561;3;1;4;1;AGUA;01220101;4;2;1;19;2400;1; ;2;1449,1331070149
288561;4;1;5;1;TINTO;11110201;4;2;1;19;1200;2; ;2;1449,1331070149
288561;5;1;6;1;GASEOSA;11110301;4;2;1;19;2000;2; ;2;1449,1331070149
288562;2;2;1;2; ; ; ; ; ; ; ; ; ; ;780,398867317553
288562;3;3;1;2; ; ; ; ; ; ; ; ; ; ;780,398867317553
288767;2;1;1;2; ; ; ; ; ; ; ; ; ; ;452,519130913909
288768;2;2;1;2; ; ; ; ; ; ; ; ; ; ;427,951653565621
288768;3;3;1;2; ; ; ; ; ; ; ; ; ; ;427,951653565621
288768;4;5;1;2; ; ; ; ; ; ; ; ; ; ;427,951653565621
292365;1;3;1;1;SANDUCHE DE JAMON Y GASEOSA;11110405;1;1;1;6;4000;9; ;2;186,501511877827
292365;2;3;2;1;CAFE CON LECHE;11110201;1;1;1;6;1000;9; ;2;186,501511877827
292365;4;1;1;2; ; ; ; ; ; ; ; ; ; ;186,501511877827
292366;1;2;1;1;PASTEL DE POLLO;11110101;1;2;1;19;6000;9; ;2;357,011877095335
292366;2;2;2;1;GASEOSA;11110301;1;3;1;19;3900;2; ;2;357,011877095335
292876;2;1;1;2; ; ; ; ; ; ; ; ; ; ;1023,62206418141
292877;2;1;1;2; ; ; ; ; ; ; ; ; ; ;1086,99776808853
292877;3;3;1;2; ; ; ; ; ; ; ; ; ; ;1086,99776808853
292877;4;4;1;2; ; ; ; ; ; ; ; ; ; ;1086,99776808853
292877;5;6;1;2; ; ; ; ; ; ; ; ; ; ;1086,99776808853
292878;2;1;1;2; ; ; ; ; ; ; ; ; ; ;1420,07982466727
292878;3;2;1;2; ; ; ; ; ; ; ; ; ; ;1420,07982466727
292879;1;6;1;1;PASTEL DE POLLO;11110405;4;1;1;19;2000;1; ;2;731,535571304946
292879;2;6;2;1;GASEOSA;11110301;4;1;1;19;1000;1; ;2;731,535571304946
292879;3;6;3;1;PAPA;11110411;4;1;1;19;800;1; ;2;731,535571304946
292879;5;1;1;2; ; ; ; ; ; ; ; ; ; ;731,535571304946
292879;6;2;1;2; ; ; ; ; ; ; ; ; ; ;731,535571304946
292879;7;3;1;2; ; ; ; ; ; ; ; ; ; ;731,535571304946
292879;8;4;1;2; ; ; ; ; ; ; ; ; ; ;731,535571304946
292928;2;2;1;2; ; ; ; ; ; ; ; ; ; ;362,854342546232
292929;2;1;1;2; ; ; ; ; ; ; ; ; ; ;160,742653210548
292929;3;2;1;2; ; ; ; ; ; ; ; ; ; ;160,742653210548
292929;4;4;1;2; ; ; ; ; ; ; ; ; ; ;160,742653210548
292929;5;5;1;2; ; ; ; ; ; ; ; ; ; ;160,742653210548
292930;2;1;1;2; ; ; ; ; ; ; ; ; ; ;264,842775960283
292931;2;2;1;2; ; ; ; ; ; ; ; ; ; ;263,413211531918
292933;1;1;1;1;CALENTADO CARNE ARROZ CHOCOLATE;11110101;1;2;1;18;15000;2; ;2;328,132978057746
292933;2;1;2;1;ARROZ CARNE CHORIZO FRIJOLES TAJADA PATACON ENSALADA LIMONADA;11110102;2;2;1;18;36000;2; ;2;328,132978057746
293352;2;2;1;2; ; ; ; ; ; ; ; ; ; ;460,831434471634
293371;2;2;1;2; ; ; ; ; ; ; ; ; ; ;258,291826924876
293372;2;2;1;2; ; ; ; ; ; ; ; ; ; ;160,742653210548
293372;3;3;1;2; ; ; ; ; ; ; ; ; ; ;160,742653210548
293372;4;5;1;2; ; ; ; ; ; ; ; ; ; ;160,742653210548
293373;2;2;1;2; ; ; ; ; ; ; ; ; ; ;360,658116629084
293373;3;4;1;2; ; ; ; ; ; ; ; ; ; ;360,658116629084
293374;1;1;1;1;CARNE DE RES ENSALADA ARROZ Y JUGO;11110102;2;2;1;19;12000;3; ;2;431,222155723686
293374;2;3;1;1;AREPA TORTA DE CARNE GASEOSA;11110404;1;1;1;19;4000;1; ;2;431,222155723686
293374;4;4;1;2; ; ; ; ; ; ; ; ; ; ;431,222155723686
293375;2;2;1;2; ; ; ; ; ; ; ; ; ; ;264,842775960283
293376;1;3;1;1;POLLO CON PAPAS;11110102;2;1;1;18;5000;9; ;2;316,387364793253
293376;2;3;2;1;PAN;11110404;4;2;1;16;4000;9; ;2;316,387364793253
293376;3;3;3;1;REFRESCO;11110301;4;2;1;16;2400;9; ;2;316,387364793253
293376;4;3;4;1;PAPITAS;11110411;4;1;1;6;1200;9; ;2;316,387364793253
293376;5;1;1;1;GASEOSA;11110301;4;1;1;6;3000;9; ;2;316,387364793253
293377;1;2;1;1;GASEOSA POLLO AREPA;11110102;2;1;1;18;4000;9; ;2;177,75552359836
293377;2;4;1;1;ARROZ SOPA CARNE ENSALADA JUGO;11110102;2;5;3;6;7000;3; ;2;177,75552359836
293378;1;2;1;1;PASTEL DE POLLO CHOCOLATE;11110101;1;1;1;19;3000;9; ;2;183,576353187933
293378;2;2;2;1;TORTA DE CARNE Y GASEOSA;11110101;1;1;1;19;2500;2; ;2;183,576353187933
293378;3;2;3;1;SOPA ARROZ CARNE TAJADA JUGO;11110102;2;5;3;19;20000;2; ;2;183,576353187933
293379;1;2;4;1;SOPA ARROZ CARNE JUGO;11110102;2;5;3;6;70000;9; ;2;183,576353187933
293380;1;2;5;1;SOPA ARROZ CARNE ENSALADA MAZAMORRA;11110102;2;3;1;18;30000;9; ;2;160,742653210548
293380;2;3;1;1;ARROZ SOPA CARNE ENSALADA JUGO TAJADA FRUTAS;11110102;2;5;1;18;35000;1; ;2;160,742653210548
293380;3;4;1;1;SOPAS ARROZ  CARNE ENSALADA TAJADA  JUGO;11110102;2;5;3;20;15000;3; ;2;160,742653210548
293982;1;4;1;1;SOPA ARROZ CARNE GARBANZO ENSALADA Y JUGO;11110102;2;1;1;18;6000;9; ;2;811,241278469097
293982;3;1;1;2; ; ; ; ; ; ; ; ; ; ;811,241278469097
293982;4;3;1;2; ; ; ; ; ; ; ; ; ; ;811,241278469097
293983;1;1;1;1;SOPA ARROZ CARNE FRIJOLES JUGO;11110102;1;1;1;18;6000;3; ;2;736,202925552239
293983;2;3;1;1;CAFE Y PAN;11110201;4;3;1;13;3000;2; ;2;736,202925552239
293983;3;4;1;1;PAPAS FRITAS;11110411;4;3;1;6;1800;2; ;2;736,202925552239
