DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;CAP;NC2R_CE_P1;NC2R_CE_P2;NC2R_CE_P4S1;NC2R_CE_P5S2;NC2R_CE_P6;NC2R_CE_P7;NC2R_CE_P8;FEX_C
431470;3;2;1;E1;1;07320207;2;1; ;12000;9;871,6111658725
431470;4;2;2;E1;1;08300305;1;1; ;10000;9;871,6111658725
431470;5;2;3;E2;2; ; ; ; ; ; ;871,6111658725
431472;1;2;1;E1;2; ; ; ; ; ; ;789,287497023956
431472;2;2;2;E2;2; ; ; ; ; ; ;789,287497023956
431472;3;3;1;E1;2; ; ; ; ; ; ;789,287497023956
431472;4;3;2;E2;2; ; ; ; ; ; ;789,287497023956
431474;1;2;3;E1;2; ; ; ; ; ; ;594,732759441047
431474;2;2;4;E2;2; ; ; ; ; ; ;594,732759441047
431474;3;3;1;E1;2; ; ; ; ; ; ;594,732759441047
431474;4;3;2;E2;2; ; ; ; ; ; ;594,732759441047
431474;5;4;1;E1;2; ; ; ; ; ; ;594,732759441047
431474;6;4;2;E2;2; ; ; ; ; ; ;594,732759441047
431474;7;5;1;E1;2; ; ; ; ; ; ;594,732759441047
431474;8;5;2;E2;2; ; ; ; ; ; ;594,732759441047
431475;2;1;1;E1;1;08300305;1;1; ;3000;9;483,671997641944
431475;3;1;2;E2;2; ; ; ; ; ; ;483,671997641944
431475;4;3;1;E1;2; ; ; ; ; ; ;483,671997641944
431475;5;3;2;E2;2; ; ; ; ; ; ;483,671997641944
431475;6;4;1;E1;2; ; ; ; ; ; ;483,671997641944
431475;7;4;2;E2;2; ; ; ; ; ; ;483,671997641944
431476;4;1;1;E1;1;07320207;2;1; ;20000;5;238,515994817721
431476;5;1;2;E1;1;08300203;1;1; ;2000;5;238,515994817721
431476;6;1;3;E1;1;08300305;1;1; ;2000;3;238,515994817721
431476;7;1;4;E2;2; ; ; ; ; ; ;238,515994817721
431476;8;3;1;E1;1;08300203;1;1; ;3000;3;238,515994817721
431476;9;3;2;E1;1;08300305;1;1; ;2000;3;238,515994817721
431476;10;3;3;E2;2; ; ; ; ; ; ;238,515994817721
431476;11;4;1;E1;2; ; ; ; ; ; ;238,515994817721
431476;12;4;2;E2;2; ; ; ; ; ; ;238,515994817721
431476;13;5;1;E1;1;08300203;1;1; ;7000;2;238,515994817721
431476;14;5;2;E1;1;08300305;1;1; ;2000;3;238,515994817721
431476;15;5;3;E2;2; ; ; ; ; ; ;238,515994817721
431477;5;2;1;E1;2; ; ; ; ; ; ;749,405200346569
431477;6;2;2;E2;2; ; ; ; ; ; ;749,405200346569
431477;7;3;1;E1;1;08300305;1;1; ;1900;2;749,405200346569
431477;8;3;2;E2;2; ; ; ; ; ; ;749,405200346569
431477;9;4;1;E1;2; ; ; ; ; ; ;749,405200346569
431477;10;4;2;E2;2; ; ; ; ; ; ;749,405200346569
431477;11;7;1;E1;1;08300203;2;1; ;1400;3;749,405200346569
431477;12;7;2;E2;1;09430101;1;1; ;500;9;749,405200346569
431477;13;8;1;E1;1;07320101;2;1; ;4000;3;749,405200346569
431477;14;8;2;E1;1;08300203;2;1; ;2000;3;749,405200346569
431477;15;8;3;E2;2; ; ; ; ; ; ;749,405200346569
431479;1;1;1;E1;2; ; ; ; ; ; ;695,527335149801
431479;2;1;2;E2;2; ; ; ; ; ; ;695,527335149801
431479;3;3;1;E1;2; ; ; ; ; ; ;695,527335149801
431479;4;3;2;E2;2; ; ; ; ; ; ;695,527335149801
431479;5;4;1;E1;2; ; ; ; ; ; ;695,527335149801
431479;6;4;2;E2;2; ; ; ; ; ; ;695,527335149801
431481;1;1;1;E1;2; ; ; ; ; ; ;522,156221360682
431481;2;1;2;E2;2; ; ; ; ; ; ;522,156221360682
431481;3;3;1;E1;2; ; ; ; ; ; ;522,156221360682
431481;4;3;2;E2;2; ; ; ; ; ; ;522,156221360682
431481;5;4;1;E1;2; ; ; ; ; ; ;522,156221360682
431481;6;4;2;E2;2; ; ; ; ; ; ;522,156221360682
431483;3;2;1;E1;1;07320199;2;1; ;15000;6;473,14161130589
431483;4;2;2;E1;1;08300305;1;1; ;4000;3;473,14161130589
431483;5;2;3;E2;2; ; ; ; ; ; ;473,14161130589
431483;6;3;1;E1;2; ; ; ; ; ; ;473,14161130589
431483;7;3;2;E2;2; ; ; ; ; ; ;473,14161130589
431483;8;4;1;E1;2; ; ; ; ; ; ;473,14161130589
431483;9;4;2;E2;2; ; ; ; ; ; ;473,14161130589
431484;1;2;1;E1;2; ; ; ; ; ; ;494,033314647848
431484;2;2;2;E2;2; ; ; ; ; ; ;494,033314647848
431484;3;4;1;E1;2; ; ; ; ; ; ;494,033314647848
431484;4;4;2;E2;2; ; ; ; ; ; ;494,033314647848
431485;1;2;1;E1;2; ; ; ; ; ; ;618,176753454
431485;2;2;2;E2;2; ; ; ; ; ; ;618,176753454
431485;3;3;1;E1;2; ; ; ; ; ; ;618,176753454
431485;4;3;2;E2;2; ; ; ; ; ; ;618,176753454
431489;2;2;1;E1;1;08300305;1;1; ;5000;3;407,393125724509
431489;3;2;2;E2;2; ; ; ; ; ; ;407,393125724509
431491;3;1;1;E1;1;07320199;16,6666666666667;1; ;50000;9;390,879607377566
431491;4;1;2;E2;1;02130101;25;1;6;62500;2;390,879607377566
431491;5;3;1;E1;2; ; ; ; ; ; ;390,879607377566
431491;6;3;2;E2;1;02130101;26,25;1;6;52500;5;390,879607377566
431492;2;1;1;E1;2; ; ; ; ; ; ;314,679068847839
431492;3;1;2;E2;1;02130101;20;1;6;40000;4;314,679068847839
431492;4;3;1;E1;2; ; ; ; ; ; ;314,679068847839
431492;5;3;2;E2;2; ; ; ; ; ; ;314,679068847839
431492;6;4;1;E1;2; ; ; ; ; ; ;314,679068847839
431492;7;4;2;E2;2; ; ; ; ; ; ;314,679068847839
431493;2;2;1;E1;2; ; ; ; ; ; ;330,113835366684
431493;3;2;2;E2;1;02130101;5;1;6;10000;2;330,113835366684
431494;1;2;3;E1;2; ; ; ; ; ; ;505,123764519227
431494;2;2;4;E2;2; ; ; ; ; ; ;505,123764519227
431496;4;1;1;E1;2; ; ; ; ; ; ;549,74778702427
431496;5;1;2;E2;1;02130101;20;1;6;30000;4;549,74778702427
431496;6;1;3;E2;1;09430101;2;1; ;4000;4;549,74778702427
431496;7;3;1;E1;2; ; ; ; ; ; ;549,74778702427
431496;8;3;2;E2;1;02130101;5;1;6;10000;4;549,74778702427
431496;9;4;1;E1;1;07320199;2;1; ;12000;4;549,74778702427
431496;10;4;2;E2;2; ; ; ; ; ; ;549,74778702427
431496;11;5;1;E1;2; ; ; ; ; ; ;549,74778702427
431496;12;5;2;E2;1;02130101;10;1;6;22000;4;549,74778702427
431496;13;6;1;E1;2; ; ; ; ; ; ;549,74778702427
431496;14;6;2;E2;2; ; ; ; ; ; ;549,74778702427
431496;15;7;1;E1;1;07320199;2;3; ;20000; ;549,74778702427
431496;16;7;2;E2;1;09430101;2;1; ;1500;2;549,74778702427
431500;1;1;1;E1;2; ; ; ; ; ; ;553,71729012406
431500;2;1;2;E2;2; ; ; ; ; ; ;553,71729012406
431501;2;2;1;E1;1;07320101;7;1; ;14000;3;553,71729012406
431501;3;2;2;E2;2; ; ; ; ; ; ;553,71729012406
431503;1;1;1;E1;2; ; ; ; ; ; ;661,993570410011
431503;2;1;2;E2;2; ; ; ; ; ; ;661,993570410011
431503;3;3;1;E1;2; ; ; ; ; ; ;661,993570410011
431503;4;3;2;E2;2; ; ; ; ; ; ;661,993570410011
431506;1;1;3;E1;2; ; ; ; ; ; ;419,271242178795
431506;2;1;4;E2;2; ; ; ; ; ; ;419,271242178795
431506;3;2;1;E1;2; ; ; ; ; ; ;419,271242178795
431506;4;2;2;E2;2; ; ; ; ; ; ;419,271242178795
431506;5;4;1;E1;2; ; ; ; ; ; ;419,271242178795
431506;6;4;2;E2;2; ; ; ; ; ; ;419,271242178795
431506;7;5;1;E1;2; ; ; ; ; ; ;419,271242178795
431506;8;5;2;E2;2; ; ; ; ; ; ;419,271242178795
431507;1;1;1;E1;2; ; ; ; ; ; ;882,424940640236
431507;2;1;2;E2;2; ; ; ; ; ; ;882,424940640236
431507;3;3;1;E1;2; ; ; ; ; ; ;882,424940640236
431507;4;3;2;E2;2; ; ; ; ; ; ;882,424940640236
431507;5;4;1;E1;2; ; ; ; ; ; ;882,424940640236
431507;6;4;2;E2;2; ; ; ; ; ; ;882,424940640236
431508;2;1;1;E1;2; ; ; ; ; ; ;771,568028857883
431508;3;1;2;E2;2; ; ; ; ; ; ;771,568028857883
431508;4;3;1;E1;2; ; ; ; ; ; ;771,568028857883
431508;5;3;2;E2;1;08300303;1;1; ;1000;3;771,568028857883
434240;1;1;1;E1;2; ; ; ; ; ; ;1122,48157885775
434240;2;1;2;E2;2; ; ; ; ; ; ;1122,48157885775
435100;4;1;3;E1;2; ; ; ; ; ; ;535,291169469538
435100;5;1;4;E2;1;11110601;10;1;16;25000;9;535,291169469538
435100;6;3;1;E1;1;08300305;1;3; ;5000;9;535,291169469538
435100;7;3;2;E2;2; ; ; ; ; ; ;535,291169469538
435100;8;5;1;E1;1;07320199;1;1; ;12000;9;535,291169469538
435100;9;5;2;E2;2; ; ; ; ; ; ;535,291169469538
435100;10;6;1;E1;1;07320199;2;1; ;24000;9;535,291169469538
435100;11;6;2;E2;2; ; ; ; ; ; ;535,291169469538
435100;12;7;1;E1;1;07320199;2;1; ;24000;9;535,291169469538
435100;13;7;2;E2;2; ; ; ; ; ; ;535,291169469538
435100;14;8;1;E1;2; ; ; ; ; ; ;535,291169469538
435100;15;8;2;E2;2; ; ; ; ; ; ;535,291169469538
435100;16;9;1;E1;2; ; ; ; ; ; ;535,291169469538
435100;17;9;2;E2;2; ; ; ; ; ; ;535,291169469538
435101;2;1;3;E1;1;08300305;1;1; ;2000;9;434,771266591286
435101;3;1;4;E2;2; ; ; ; ; ; ;434,771266591286
435101;4;3;1;E1;2; ; ; ; ; ; ;434,771266591286
435101;5;3;2;E2;2; ; ; ; ; ; ;434,771266591286
435101;6;4;1;E1;2; ; ; ; ; ; ;434,771266591286
435101;7;4;2;E2;2; ; ; ; ; ; ;434,771266591286
435102;2;1;1;E1;1;08300305;1;1; ;10000;9;313,044897069317
435102;3;1;2;E2;2; ; ; ; ; ; ;313,044897069317
435102;4;3;1;E1;1;08300305;1;1; ;10000;9;313,044897069317
435102;5;3;2;E2;2; ; ; ; ; ; ;313,044897069317
435103;1;1;1;E1;2; ; ; ; ; ; ;386,133366104213
435103;2;1;2;E2;2; ; ; ; ; ; ;386,133366104213
435104;3;1;1;E1;2; ; ; ; ; ; ;706,73148531271
435104;4;1;2;E2;1;11110601;15;1;16;37500;4;706,73148531271
435104;5;3;1;E1;2; ; ; ; ; ; ;706,73148531271
435104;6;3;2;E2;2; ; ; ; ; ; ;706,73148531271
435104;7;4;1;E1;1;07320199;2;1; ;24000;4;706,73148531271
435104;8;4;2;E2;2; ; ; ; ; ; ;706,73148531271
435104;9;5;1;E1;2; ; ; ; ; ; ;706,73148531271
435104;10;5;2;E2;2; ; ; ; ; ; ;706,73148531271
435105;1;1;1;E1;2; ; ; ; ; ; ;647,073564866625
435105;2;1;2;E2;2; ; ; ; ; ; ;647,073564866625
435106;3;1;1;E1;1;07340201;2;3; ;24000;9;427,461814584195
435106;4;1;2;E1;1;08300305;1;3; ;5000;4;427,461814584195
435106;5;1;3;E2;2; ; ; ; ; ; ;427,461814584195
435106;6;3;1;E1;2; ; ; ; ; ; ;427,461814584195
435106;7;3;2;E2;2; ; ; ; ; ; ;427,461814584195
435107;2;2;1;E1;1;07220101;2;6; ;30000;3;387,518196564244
435107;3;2;2;E2;2; ; ; ; ; ; ;387,518196564244
435107;4;3;1;E1;2; ; ; ; ; ; ;387,518196564244
435107;5;3;2;E2;2; ; ; ; ; ; ;387,518196564244
435107;6;4;1;E1;2; ; ; ; ; ; ;387,518196564244
435107;7;4;2;E2;2; ; ; ; ; ; ;387,518196564244
435107;8;6;1;E1;2; ; ; ; ; ; ;387,518196564244
435107;9;6;2;E2;2; ; ; ; ; ; ;387,518196564244
435108;2;2;1;E1;1;07220101;1;1; ;10000;3;636,079714661893
435108;3;2;2;E2;2; ; ; ; ; ; ;636,079714661893
435109;1;2;3;E1;2; ; ; ; ; ; ;467,751775781886
435109;2;2;4;E2;2; ; ; ; ; ; ;467,751775781886
435109;3;3;1;E1;2; ; ; ; ; ; ;467,751775781886
435109;4;3;2;E2;2; ; ; ; ; ; ;467,751775781886
435110;1;2;1;E1;2; ; ; ; ; ; ;660,493124887408
435110;2;2;2;E2;2; ; ; ; ; ; ;660,493124887408
435110;3;3;1;E1;2; ; ; ; ; ; ;660,493124887408
435110;4;3;2;E2;2; ; ; ; ; ; ;660,493124887408
435147;1;1;1;E1;2; ; ; ; ; ; ;485,002975251958
435147;2;1;2;E2;2; ; ; ; ; ; ;485,002975251958
435147;3;4;1;E1;2; ; ; ; ; ; ;485,002975251958
435147;4;4;2;E2;2; ; ; ; ; ; ;485,002975251958
435147;5;5;1;E1;2; ; ; ; ; ; ;485,002975251958
435147;6;5;2;E2;2; ; ; ; ; ; ;485,002975251958
435149;1;2;1;E1;2; ; ; ; ; ; ;1110,78531536356
435149;2;2;2;E2;2; ; ; ; ; ; ;1110,78531536356
435149;3;3;1;E1;2; ; ; ; ; ; ;1110,78531536356
435149;4;3;2;E2;2; ; ; ; ; ; ;1110,78531536356
435149;5;4;1;E1;2; ; ; ; ; ; ;1110,78531536356
435149;6;4;2;E2;2; ; ; ; ; ; ;1110,78531536356
435149;7;5;1;E1;2; ; ; ; ; ; ;1110,78531536356
435149;8;5;2;E2;2; ; ; ; ; ; ;1110,78531536356
435150;1;2;1;E1;2; ; ; ; ; ; ;651,093331008206
435150;2;2;2;E2;2; ; ; ; ; ; ;651,093331008206
435150;3;3;1;E1;2; ; ; ; ; ; ;651,093331008206
435150;4;3;2;E2;2; ; ; ; ; ; ;651,093331008206
435151;1;1;1;E1;2; ; ; ; ; ; ;945,584695236474
435151;2;1;2;E2;2; ; ; ; ; ; ;945,584695236474
435151;3;3;1;E1;2; ; ; ; ; ; ;945,584695236474
435151;4;3;2;E2;2; ; ; ; ; ; ;945,584695236474
435153;1;1;3;E1;2; ; ; ; ; ; ;850,897616541122
435153;2;1;4;E2;2; ; ; ; ; ; ;850,897616541122
435154;1;2;3;E1;2; ; ; ; ; ; ;835,652217609413
435154;2;2;4;E2;2; ; ; ; ; ; ;835,652217609413
435154;3;3;1;E1;2; ; ; ; ; ; ;835,652217609413
435154;4;3;2;E2;2; ; ; ; ; ; ;835,652217609413
435154;5;4;1;E1;2; ; ; ; ; ; ;835,652217609413
435154;6;4;2;E2;2; ; ; ; ; ; ;835,652217609413
435155;1;1;1;E1;2; ; ; ; ; ; ;941,297135913459
435155;2;1;2;E2;2; ; ; ; ; ; ;941,297135913459
435157;1;2;1;E1;2; ; ; ; ; ; ;1496,17148304676
435157;2;2;2;E2;2; ; ; ; ; ; ;1496,17148304676
435157;3;3;1;E1;2; ; ; ; ; ; ;1496,17148304676
435157;4;3;2;E2;2; ; ; ; ; ; ;1496,17148304676
435157;5;4;1;E1;2; ; ; ; ; ; ;1496,17148304676
435157;6;4;2;E2;2; ; ; ; ; ; ;1496,17148304676
435158;2;2;1;E1;1;07320199;2;1; ;16000;9;603,509918149218
435158;3;2;2;E2;2; ; ; ; ; ; ;603,509918149218
435158;4;5;1;E1;2; ; ; ; ; ; ;603,509918149218
435158;5;5;2;E2;2; ; ; ; ; ; ;603,509918149218
435159;2;2;3;E1;1;07320199;2;1; ;12000;9;622,448508210799
435159;3;2;4;E2;2; ; ; ; ; ; ;622,448508210799
435160;1;1;1;E1;2; ; ; ; ; ; ;587,068458958428
435160;2;1;2;E2;2; ; ; ; ; ; ;587,068458958428
435160;3;3;1;E1;2; ; ; ; ; ; ;587,068458958428
435160;4;3;2;E2;2; ; ; ; ; ; ;587,068458958428
435161;1;1;1;E1;2; ; ; ; ; ; ;617,577945571211
435161;2;1;2;E2;2; ; ; ; ; ; ;617,577945571211
435161;3;3;1;E1;2; ; ; ; ; ; ;617,577945571211
435161;4;3;2;E2;2; ; ; ; ; ; ;617,577945571211
435161;5;4;1;E1;2; ; ; ; ; ; ;617,577945571211
435161;6;4;2;E2;2; ; ; ; ; ; ;617,577945571211
435163;2;2;1;E1;2; ; ; ; ; ; ;573,974949548071
435163;3;2;2;E2;1;11110601;3;1;16;7500;3;573,974949548071
435164;2;1;1;E1;1;07320103;4;3; ;32000; ;540,840244816783
435164;3;1;2;E2;2; ; ; ; ; ; ;540,840244816783
435166;2;2;1;E1;2; ; ; ; ; ; ;500,886480513175
435166;3;2;2;E2;1;09410205;1;1; ;3000;2;500,886480513175
435166;4;3;1;E1;2; ; ; ; ; ; ;500,886480513175
435166;5;3;2;E2;2; ; ; ; ; ; ;500,886480513175
435167;1;1;1;E1;2; ; ; ; ; ; ;553,71729012406
435167;2;1;2;E2;2; ; ; ; ; ; ;553,71729012406
435168;2;2;1;E1;1;07320207;2;3; ;4000;3;1040,58142984522
435168;3;2;2;E2;2; ; ; ; ; ; ;1040,58142984522
435169;2;1;1;E1;1;07320207;2;3; ;10000; ;580,968079723388
435169;3;1;2;E2;2; ; ; ; ; ; ;580,968079723388
435169;4;3;1;E1;1;07320207;2;1; ;10000;3;580,968079723388
435169;5;3;2;E2;2; ; ; ; ; ; ;580,968079723388
435170;2;1;1;E1;2; ; ; ; ; ; ;720,728103095643
435170;3;1;2;E2;1;02130101;4;3;6;8000;5;720,728103095643
435170;4;3;1;E1;2; ; ; ; ; ; ;720,728103095643
435170;5;3;2;E2;2; ; ; ; ; ; ;720,728103095643
435170;6;5;1;E1;2; ; ; ; ; ; ;720,728103095643
435170;7;5;2;E2;2; ; ; ; ; ; ;720,728103095643
435171;1;2;1;E1;2; ; ; ; ; ; ;720,728103095643
435171;2;2;2;E2;2; ; ; ; ; ; ;720,728103095643
435172;1;2;1;E1;2; ; ; ; ; ; ;822,232628723589
435172;2;2;2;E2;2; ; ; ; ; ; ;822,232628723589
435173;1;1;1;E1;2; ; ; ; ; ; ;464,320803862583
435173;2;1;2;E2;2; ; ; ; ; ; ;464,320803862583
435174;1;1;3;E1;2; ; ; ; ; ; ;1020,4956758742
435174;2;1;4;E2;2; ; ; ; ; ; ;1020,4956758742
435174;3;2;1;E1;2; ; ; ; ; ; ;1020,4956758742
435174;4;2;2;E2;2; ; ; ; ; ; ;1020,4956758742
435174;5;4;1;E1;2; ; ; ; ; ; ;1020,4956758742
435174;6;4;2;E2;2; ; ; ; ; ; ;1020,4956758742
435175;1;2;3;E1;2; ; ; ; ; ; ;1139,40390239059
435175;2;2;4;E2;2; ; ; ; ; ; ;1139,40390239059
435175;3;3;1;E1;2; ; ; ; ; ; ;1139,40390239059
435175;4;3;2;E2;2; ; ; ; ; ; ;1139,40390239059
435176;2;2;1;E1;1;07320199;2;1; ;4000;9;599,248473605107
435176;3;2;2;E2;2; ; ; ; ; ; ;599,248473605107
435177;3;1;1;E1;1;07220101;1;1; ;10000;4;550,77491494238
435177;4;1;2;E1;1;08300305;1;1; ;10000;9;550,77491494238
435177;5;1;3;E2;2; ; ; ; ; ; ;550,77491494238
435178;2;2;1;E1;1;08300305;1;1; ;5000;9;394,653160463333
435178;3;2;2;E2;2; ; ; ; ; ; ;394,653160463333
435178;4;3;1;E1;2; ; ; ; ; ; ;394,653160463333
435178;5;3;2;E2;2; ; ; ; ; ; ;394,653160463333
435179;4;2;3;E1;1;07220101;1;1; ;5000;3;408,082866767773
435179;5;2;4;E1;1;08300305;1;1; ;3000;3;408,082866767773
435179;6;2;5;E2;2; ; ; ; ; ; ;408,082866767773
435179;7;3;1;E1;2; ; ; ; ; ; ;408,082866767773
435179;8;3;2;E2;2; ; ; ; ; ; ;408,082866767773
435179;9;4;1;E1;2; ; ; ; ; ; ;408,082866767773
435179;10;4;2;E2;2; ; ; ; ; ; ;408,082866767773
435179;11;5;1;E1;1;07320199;2;1; ;4000;2;408,082866767773
435179;12;5;2;E1;1;08300305;1;1; ;5000;4;408,082866767773
435179;13;5;3;E2;2; ; ; ; ; ; ;408,082866767773
435180;1;2;1;E1;2; ; ; ; ; ; ;528,660230170104
435180;2;2;2;E2;2; ; ; ; ; ; ;528,660230170104
435180;3;4;1;E1;2; ; ; ; ; ; ;528,660230170104
435180;4;4;2;E2;2; ; ; ; ; ; ;528,660230170104
435181;1;1;1;E1;2; ; ; ; ; ; ;685,992327001179
435181;2;1;2;E2;2; ; ; ; ; ; ;685,992327001179
435182;2;2;1;E1;1;07320101;2;1; ;4000;2;394,653160463333
435182;3;2;2;E2;2; ; ; ; ; ; ;394,653160463333
435182;4;3;1;E1;2; ; ; ; ; ; ;394,653160463333
435182;5;3;2;E2;2; ; ; ; ; ; ;394,653160463333
435183;2;2;1;E1;2; ; ; ; ; ; ;671,125758003604
435183;3;2;2;E2;2; ; ; ; ; ; ;671,125758003604
435183;4;3;1;E1;1;07320101;2;1; ;4000;1;671,125758003604
435183;5;3;2;E2;2; ; ; ; ; ; ;671,125758003604
435183;6;4;1;E1;2; ; ; ; ; ; ;671,125758003604
435183;7;4;2;E2;2; ; ; ; ; ; ;671,125758003604
435183;8;5;1;E1;2; ; ; ; ; ; ;671,125758003604
435183;9;5;2;E2;2; ; ; ; ; ; ;671,125758003604
435183;10;6;1;E1;1;07320101;2;1; ;4000;2;671,125758003604
435183;11;6;2;E2;2; ; ; ; ; ; ;671,125758003604
435183;12;7;1;E1;1;07320101;2;1; ;4000;2;671,125758003604
435183;13;7;2;E2;2; ; ; ; ; ; ;671,125758003604
435184;1;1;3;E1;2; ; ; ; ; ; ;444,541594892538
435184;2;1;4;E2;2; ; ; ; ; ; ;444,541594892538
435185;2;1;5;E1;1;07220101;1;1; ;10000;4;748,097092115001
435185;3;1;6;E2;2; ; ; ; ; ; ;748,097092115001
435187;3;2;1;E1;2; ; ; ; ; ; ;1014,91256060269
435187;4;2;2;E2;2; ; ; ; ; ; ;1014,91256060269
435187;5;3;1;E1;1;07320207;4;1; ;28000;4;1014,91256060269
435187;6;3;2;E2;2; ; ; ; ; ; ;1014,91256060269
435187;7;4;1;E1;2; ; ; ; ; ; ;1014,91256060269
435187;8;4;2;E2;2; ; ; ; ; ; ;1014,91256060269
435187;9;5;1;E1;2; ; ; ; ; ; ;1014,91256060269
435187;10;5;2;E2;2; ; ; ; ; ; ;1014,91256060269
435187;11;6;1;E1;1;08300305;1;1; ;10000;5;1014,91256060269
435187;12;6;2;E2;2; ; ; ; ; ; ;1014,91256060269
435187;13;7;1;E1;2; ; ; ; ; ; ;1014,91256060269
435187;14;7;2;E2;2; ; ; ; ; ; ;1014,91256060269
435189;1;2;3;E1;2; ; ; ; ; ; ;638,283129150293
435189;2;2;4;E2;2; ; ; ; ; ; ;638,283129150293
435190;2;1;1;E1;1;08300305;1;1; ;5000;4;579,547302370868
435190;3;1;2;E2;2; ; ; ; ; ; ;579,547302370868
435190;4;3;1;E1;2; ; ; ; ; ; ;579,547302370868
435190;5;3;2;E2;2; ; ; ; ; ; ;579,547302370868
435190;6;4;1;E1;2; ; ; ; ; ; ;579,547302370868
435190;7;4;2;E2;2; ; ; ; ; ; ;579,547302370868
435191;2;1;1;E1;2; ; ; ; ; ; ;796,438324261483
435191;3;1;2;E2;2; ; ; ; ; ; ;796,438324261483
435191;4;3;1;E1;2; ; ; ; ; ; ;796,438324261483
435191;5;3;2;E2;2; ; ; ; ; ; ;796,438324261483
435191;6;4;1;E1;1;08300305;1;1; ;5000;3;796,438324261483
435191;7;4;2;E2;2; ; ; ; ; ; ;796,438324261483
435191;8;5;1;E1;2; ; ; ; ; ; ;796,438324261483
435191;9;5;2;E2;2; ; ; ; ; ; ;796,438324261483
435192;1;2;1;E1;2; ; ; ; ; ; ;662,753352717754
435192;2;2;2;E2;2; ; ; ; ; ; ;662,753352717754
435192;3;3;1;E1;2; ; ; ; ; ; ;662,753352717754
435192;4;3;2;E2;2; ; ; ; ; ; ;662,753352717754
435193;1;2;1;E1;2; ; ; ; ; ; ;1299,20896077447
435193;2;2;2;E2;2; ; ; ; ; ; ;1299,20896077447
435195;1;2;1;E1;2; ; ; ; ; ; ;854,014296897025
435195;2;2;2;E2;2; ; ; ; ; ; ;854,014296897025
435219;2;1;1;E1;2; ; ; ; ; ; ;579,547302370868
435219;3;1;2;E2;2; ; ; ; ; ; ;579,547302370868
435219;4;3;1;E1;2; ; ; ; ; ; ;579,547302370868
435219;5;3;2;E2;1;08300303;1;1; ;1000;4;579,547302370868
435219;6;4;1;E1;2; ; ; ; ; ; ;579,547302370868
435219;7;4;2;E2;2; ; ; ; ; ; ;579,547302370868
435243;1;1;5;E1;2; ; ; ; ; ; ;417,823624339799
435243;2;1;6;E2;2; ; ; ; ; ; ;417,823624339799
435243;3;2;1;E1;2; ; ; ; ; ; ;417,823624339799
435243;4;2;2;E2;2; ; ; ; ; ; ;417,823624339799
435243;5;4;1;E1;2; ; ; ; ; ; ;417,823624339799
435243;6;4;2;E2;2; ; ; ; ; ; ;417,823624339799
441914;1;1;1;E1;2; ; ; ; ; ; ;374,12459821098
441914;2;1;2;E2;2; ; ; ; ; ; ;374,12459821098
441915;2;1;3;E1;1;07320199;2;1; ;10000;9;488,839925528951
441915;3;1;4;E2;2; ; ; ; ; ; ;488,839925528951
441915;4;3;1;E1;1;07320199;8;1; ;40000;5;488,839925528951
441915;5;3;2;E2;2; ; ; ; ; ; ;488,839925528951
441916;1;1;1;E1;2; ; ; ; ; ; ;467,490939200714
441916;2;1;2;E2;2; ; ; ; ; ; ;467,490939200714
441916;3;3;1;E1;2; ; ; ; ; ; ;467,490939200714
441916;4;3;2;E2;2; ; ; ; ; ; ;467,490939200714
441916;5;4;1;E1;2; ; ; ; ; ; ;467,490939200714
441916;6;4;2;E2;2; ; ; ; ; ; ;467,490939200714
441917;2;1;1;E1;2; ; ; ; ; ; ;374,12459821098
441917;3;1;2;E2;1;09430101;6;1; ;3000;1;374,12459821098
441918;3;1;3;E1;2; ; ; ; ; ; ;537,193643465367
441918;4;1;4;E2;1;09410205;2;1; ;4000;2;537,193643465367
441918;5;1;5;E2;1;09430101;4;1; ;3000;2;537,193643465367
441919;3;1;1;E1;2; ; ; ; ; ; ;343,268543525649
441919;4;1;2;E2;2; ; ; ; ; ; ;343,268543525649
441919;5;2;1;E1;2; ; ; ; ; ; ;343,268543525649
441919;6;2;2;E2;1;02130101;29,75;3;6;59500;9;343,268543525649
441919;7;2;3;E2;1;09410205;1;1; ;10000;9;343,268543525649
441920;4;1;1;E1;2; ; ; ; ; ; ;869,158363270029
441920;5;1;2;E2;2; ; ; ; ; ; ;869,158363270029
441920;6;2;1;E1;2; ; ; ; ; ; ;869,158363270029
441920;7;2;2;E2;2; ; ; ; ; ; ;869,158363270029
441920;8;3;1;E1;2; ; ; ; ; ; ;869,158363270029
441920;9;3;2;E2;2; ; ; ; ; ; ;869,158363270029
441920;10;4;1;E1;2; ; ; ; ; ; ;869,158363270029
441920;11;4;2;E2;2; ; ; ; ; ; ;869,158363270029
441920;12;6;1;E1;1;07220101;1;1; ;5000;2;869,158363270029
441920;13;6;2;E1;1;07340201;2;1; ;8000;9;869,158363270029
441920;14;6;3;E1;1;08300203;2;1; ;1800;2;869,158363270029
441920;15;6;4;E2;2; ; ; ; ; ; ;869,158363270029
441920;16;7;1;E1;2; ; ; ; ; ; ;869,158363270029
441920;17;7;2;E2;2; ; ; ; ; ; ;869,158363270029
441921;1;2;3;E1;2; ; ; ; ; ; ;672,673864795981
441921;2;2;4;E2;2; ; ; ; ; ; ;672,673864795981
441922;3;1;1;E1;1;08300203;6;1; ;1200;2;676,890717864987
