DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;CAP;NC2R_CA_P3;NC2R_CJ_P4_S1A2;NC2R_CA_P4_S1;NC2R_CA_P5_S1;NC2R_CA_P6_S1;NC2R_CA_P7_S1;NC2R_CA_P8_S1;FEX_C
164808;1;1;1;J1; ; ; ; ; ; ; ;500,708416990589
166608;1;1;1;J1; ; ; ; ; ; ; ;444,340132788019
166611;1;1;1;J1; ; ; ; ; ; ; ;447,368773974391
166612;1;1;1;J1; ; ; ; ; ; ; ;447,368773974391
166614;1;1;1;J1; ; ; ; ; ; ; ;507,385811192777
166616;1;1;1;J1; ; ; ; ; ; ; ;655,450856113152
167094;1;1;1;J1; ; ; ; ; ; ; ;540,345792952525
167095;1;1;1;J1; ; ; ; ; ; ; ;522,48368791424
167096;1;1;1;J1; ; ; ; ; ; ; ;627,05920494436
167097;1;1;1;J1; ; ; ; ; ; ; ;495,355439878865
167098;1;1;1;J1; ; ; ; ; ; ; ;569,598522852279
169736;1;1;1;J1; ; ; ; ; ; ; ;508,58131166671
169737;1;1;1;J1; ; ; ; ; ; ; ;608,031506978263
169738;1;1;1;J1; ; ; ; ; ; ; ;500,708416990589
169740;1;1;1;J1; ; ; ; ; ; ; ;408,820244535749
169778;1;1;1;J1; ; ; ; ; ; ; ;739,391149552555
171841;1;1;1;J1; ; ; ; ; ; ; ;500,708416990589
171842;1;1;1;J1; ; ; ; ; ; ; ;590,874946071961
171843;1;1;1;J1; ; ; ; ; ; ; ;889,471989923902
171845;1;1;1;J1; ; ; ; ; ; ; ;508,58131166671
171851;1;1;1;J1; ; ; ; ; ; ; ;508,58131166671
171853;1;1;1;J1; ; ; ; ; ; ; ;739,391149552555
171854;1;1;1;J1; ; ; ; ; ; ; ;525,737872573012
171856;1;1;1;J1; ; ; ; ; ; ; ;756,547710458856
173678;1;1;1;J1; ; ; ; ; ; ; ;589,675252159449
173679;1;1;1;J1; ; ; ; ; ; ; ;681,578115060209
173680;1;1;1;J1; ; ; ; ; ; ; ;570,956046543858
173681;1;1;1;J1; ; ; ; ; ; ; ;500,267637038281
173682;1;1;1;J1; ; ; ; ; ; ; ;726,893531859076
173683;1;1;1;J1; ; ; ; ; ; ; ;453,656113320896
173684;1;1;1;J1; ; ; ; ; ; ; ;550,272509864305
173685;1;1;1;J1; ; ; ; ; ; ; ;639,777598772517
173701;1;1;1;J1; ; ; ; ; ; ; ;478,068104442137
173702;1;1;1;J1; ; ; ; ; ; ; ;795,886891166602
173703;1;1;1;J1; ; ; ; ; ; ; ;565,37764879726
173704;1;1;1;J1; ; ; ; ; ; ; ;583,340205144702
174580;1;1;1;J1; ; ; ; ; ; ; ;221,425778350394
174581;1;1;1;J1; ; ; ; ; ; ; ;289,905362782451
174582;1;1;1;J1; ; ; ; ; ; ; ;258,481963396382
174654;1;1;1;J1; ; ; ; ; ; ; ;354,967135897957
174666;1;1;1;J1; ; ; ; ; ; ; ;605,988107867986
174667;1;1;1;J1; ; ; ; ; ; ; ;383,101443517402
174668;1;1;1;J1; ; ; ; ; ; ; ;765,778196739051
175072;1;1;1;J1; ; ; ; ; ; ; ;371,716991563358
175073;1;1;1;J1; ; ; ; ; ; ; ;225,164476459956
175075;1;1;1;J1; ; ; ; ; ; ; ;322,174012342579
175136;1;1;1;J1; ; ; ; ; ; ; ;687,0089688052
175137;1;1;1;J1; ; ; ; ; ; ; ;365,759127438217
175138;1;1;1;J1; ; ; ; ; ; ; ;508,58131166671
175158;1;1;1;J1; ; ; ; ; ; ; ;579,275070954634
175250;1;1;1;J1;11110101;1;5;3; ;18000; ;571,763668992242
175250;2;1;2;J1;11110102;2;3;3; ;18000; ;571,763668992242
175252;1;1;1;J1; ; ; ; ; ; ; ;452,502196697128
175253;1;1;1;J1; ; ; ; ; ; ; ;454,368413134269
175254;1;1;1;J1;11110102;2;1;3; ;2000; ;467,53721676188
175256;1;1;1;J1; ; ; ; ; ; ; ;444,340132788019
175258;1;1;1;J1; ; ; ; ; ; ; ;504,924936801715
175259;1;1;1;J1; ; ; ; ; ; ; ;654,158244701047
175260;1;1;1;J1; ; ; ; ; ; ; ;423,06419512219
175261;1;1;1;J1; ; ; ; ; ; ; ;556,575400615329
175262;1;1;1;J1; ; ; ; ; ; ; ;468,379611921057
175263;1;1;1;J1; ; ; ; ; ; ; ;557,916857092992
175265;1;1;1;J1; ; ; ; ; ; ; ;508,58131166671
175295;1;1;1;J1; ; ; ; ; ; ; ;225,164476459956
175296;1;1;1;J1; ; ; ; ; ; ; ;255,427580195009
175300;1;1;1;J1; ; ; ; ; ; ; ;471,656371710264
175306;1;1;1;J1; ; ; ; ; ; ; ;365,223692573512
175308;1;1;1;J1; ; ; ; ; ; ; ;452,502196697128
175310;1;1;1;J1;11110102;2;7;3; ;63000; ;495,355439878865
175311;1;1;1;J1; ; ; ; ; ; ; ;569,598522852279
175314;1;1;1;J1; ; ; ; ; ; ; ;773,886695909255
175315;1;1;1;J1; ; ; ; ; ; ; ;456,030306964228
175345;1;1;1;J1; ; ; ; ; ; ; ;496,622826362945
175346;1;1;1;J1; ; ; ; ; ; ; ;339,728257262919
175347;1;1;1;J1; ; ; ; ; ; ; ;453,274472988101
175348;1;1;1;J1; ; ; ; ; ; ; ;636,23054199762
175349;1;1;1;J1; ; ; ; ; ; ; ;888,441571184614
175350;1;1;1;J1; ; ; ; ; ; ; ;493,91708832255
175355;1;1;1;J1; ; ; ; ; ; ; ;500,708416990589
175362;1;1;1;J1; ; ; ; ; ; ; ;442,262514857621
175363;1;1;1;J1; ; ; ; ; ; ; ;547,633466638486
175364;1;1;1;J1; ; ; ; ; ; ; ;448,75091292675
175365;1;1;1;J1; ; ; ; ; ; ; ;425,886758892661
175366;1;1;1;J1; ; ; ; ; ; ; ;561,897321816707
175367;1;1;1;J1; ; ; ; ; ; ; ;438,169334055146
175368;1;1;1;J1; ; ; ; ; ; ; ;419,614612134337
175370;1;1;1;J1; ; ; ; ; ; ; ;345,471076640461
175371;1;1;1;J1; ; ; ; ; ; ; ;477,032423903829
175372;1;1;1;J1; ; ; ; ; ; ; ;788,386878661193
175373;1;1;1;J1; ; ; ; ; ; ; ;391,046614868638
175374;1;1;1;J1; ; ; ; ; ; ; ;459,498542442078
175376;1;1;1;J1; ; ; ; ; ; ; ;718,423456606475
175378;1;1;1;J1; ; ; ; ; ; ; ;544,07759557646
175379;1;1;1;J1; ; ; ; ; ; ; ;471,582698714327
175380;1;1;1;J1; ; ; ; ; ; ; ;507,053544825981
175382;1;1;1;J1; ; ; ; ; ; ; ;517,959986088126
175383;1;1;1;J1; ; ; ; ; ; ; ;647,035526702423
175399;1;1;1;J1; ; ; ; ; ; ; ;558,640222831557
175402;1;1;1;J1; ; ; ; ; ; ; ;535,5575625037
175403;1;1;1;J1; ; ; ; ; ; ; ;1006,45403186329
175404;1;1;1;J1; ; ; ; ; ; ; ;876,287935736026
175414;1;1;1;J1; ; ; ; ; ; ; ;886,220231247714
175415;1;1;1;J1; ; ; ; ; ; ; ;739,391149552555
175416;1;1;1;J1; ; ; ; ; ; ; ;808,435127261397
175417;1;1;1;J1; ; ; ; ; ; ; ;525,737872573012
175419;1;1;1;J1; ; ; ; ; ; ; ;365,759127438217
176119;1;1;1;J1; ; ; ; ; ; ; ;351,651292612187
178995;1;1;1;J1; ; ; ; ; ; ; ;225,164476459956
178996;1;1;1;J1; ; ; ; ; ; ; ;436,958640414881
178997;1;1;1;J1; ; ; ; ; ; ; ;225,164476459956
178998;1;1;1;J1; ; ; ; ; ; ; ;292,150892138546
179001;1;1;1;J1; ; ; ; ; ; ; ;500,383679979788
179003;1;1;1;J1;11110102;2;1;3; ;5000; ;463,259479953721
179004;1;1;1;J1; ; ; ; ; ; ; ;436,304751883145
179006;1;1;1;J1; ; ; ; ; ; ; ;444,340132788019
179008;1;1;1;J1; ; ; ; ; ; ; ;365,223692573512
179010;1;1;1;J1; ; ; ; ; ; ; ;566,436499188498
179023;1;1;1;J1; ; ; ; ; ; ; ;162,956355226071
179024;1;1;1;J1; ; ; ; ; ; ; ;162,956355226071
179025;1;1;1;J1; ; ; ; ; ; ; ;368,789667498495
179026;1;1;1;J1; ; ; ; ; ; ; ;184,829525543367
179027;1;1;1;J1; ; ; ; ; ; ; ;223,046006240372
179028;1;1;1;J1; ; ; ; ; ; ; ;433,23407704732
179029;1;1;1;J1; ; ; ; ; ; ; ;266,36923260767
179031;1;1;1;J1; ; ; ; ; ; ; ;444,340132788019
179032;1;1;1;J1;11110101;1;8;3; ;30000; ;473,727881612034
179032;2;1;2;J1; ; ; ; ; ; ; ;473,727881612034
179033;1;1;1;J1; ; ; ; ; ; ; ;515,421192097651
179034;1;1;2;J1;11110102;2;2;3; ;10000; ;436,304751883145
179036;1;1;1;J1;11110102;4;1;3; ;1000; ;475,596590102286
179036;2;1;2;J1;11110414;4;5;3; ;5000; ;475,596590102286
179037;1;1;1;J1;11110101;1;1;3; ;5000; ;456,536051327344
179037;2;1;2;J1; ; ; ; ; ; ; ;456,536051327344
179038;1;1;1;J1; ; ; ; ; ; ; ;526,44634996772
179048;1;1;1;J1; ; ; ; ; ; ; ;296,519411948213
179049;1;1;1;J1; ; ; ; ; ; ; ;219,932609596927
179051;1;1;1;J1; ; ; ; ; ; ; ;255,427580195009
179052;1;1;1;J1; ; ; ; ; ; ; ;162,956355226071
179053;1;1;1;J1; ; ; ; ; ; ; ;253,250096533353
179054;1;1;1;J1; ; ; ; ; ; ; ;532,305803827512
179057;1;1;1;J1; ; ; ; ; ; ; ;416,69313921187
179058;1;1;1;J1; ; ; ; ; ; ; ;1450,47057446274
179059;1;1;1;J1; ; ; ; ; ; ; ;1147,25239461086
179062;1;1;1;J1; ; ; ; ; ; ; ;365,759127438217
179064;1;1;1;J1; ; ; ; ; ; ; ;525,737872573012
179065;1;1;1;J1; ; ; ; ; ; ; ;1062,58848755064
179181;1;1;1;J1; ; ; ; ; ; ; ;452,06675621252
179182;1;1;1;J1; ; ; ; ; ; ; ;351,651292612187
179183;1;1;1;J1; ; ; ; ; ; ; ;509,022227255505
179184;1;1;1;J1; ; ; ; ; ; ; ;505,058676503798
179185;1;1;1;J1; ; ; ; ; ; ; ;570,472822772703
179186;1;1;1;J1; ; ; ; ; ; ; ;540,847352116307
179187;1;1;1;J1; ; ; ; ; ; ; ;505,058676503798
179188;1;1;1;J1; ; ; ; ; ; ; ;438,169334055146
179189;1;1;1;J1; ; ; ; ; ; ; ;351,651292612187
179190;1;1;1;J1; ; ; ; ; ; ; ;620,019269727443
179191;1;1;1;J1; ; ; ; ; ; ; ;685,075356012769
179192;1;1;1;J1; ; ; ; ; ; ; ;454,889319982992
179193;1;1;1;J1; ; ; ; ; ; ; ;369,578995315614
179194;1;1;1;J1; ; ; ; ; ; ; ;505,058676503798
179195;1;1;1;J1; ; ; ; ; ; ; ;620,019269727443
179196;1;1;1;J1; ; ; ; ; ; ; ;505,058676503798
182144;1;1;1;J1; ; ; ; ; ; ; ;447,368773974391
182145;1;1;1;J1; ; ; ; ; ; ; ;495,355439878865
182146;1;1;1;J1; ; ; ; ; ; ; ;425,311922368634
182156;1;1;1;J1; ; ; ; ; ; ; ;365,223692573512
182159;1;1;1;J1; ; ; ; ; ; ; ;508,58131166671
182162;1;1;1;J1; ; ; ; ; ; ; ;959,010731577558
182163;1;1;1;J1; ; ; ; ; ; ; ;508,58131166671
183019;1;1;1;J1; ; ; ; ; ; ; ;783,601131459063
183022;1;1;1;J1; ; ; ; ; ; ; ;557,867041270655
183023;1;1;1;J1; ; ; ; ; ; ; ;505,058676503798
183025;1;1;1;J1; ; ; ; ; ; ; ;489,81979786876
183026;1;1;1;J1; ; ; ; ; ; ; ;503,717220026134
183029;1;1;1;J1; ; ; ; ; ; ; ;436,961617279565
183030;1;1;1;J1; ; ; ; ; ; ; ;545,61521010087
183031;1;1;1;J1; ; ; ; ; ; ; ;588,025551520544
183032;1;1;1;J1; ; ; ; ; ; ; ;762,932772903743
183033;1;1;1;J1; ; ; ; ; ; ; ;436,961617279565
183034;1;1;1;J1; ; ; ; ; ; ; ;357,789699668429
183035;1;1;1;J1; ; ; ; ; ; ; ;623,331003361898
183036;1;1;1;J1; ; ; ; ; ; ; ;747,227584469557
183037;1;1;1;J1; ; ; ; ; ; ; ;579,275070954634
183038;1;1;1;J1; ; ; ; ; ; ; ;554,369800318095
183039;1;1;1;J1; ; ; ; ; ; ; ;412,104004607732
183040;1;1;1;J1; ; ; ; ; ; ; ;449,857046263971
183041;1;1;1;J1; ; ; ; ; ; ; ;505,058676503798
183042;1;1;1;J1; ; ; ; ; ; ; ;425,886758892661
183043;1;1;1;J1; ; ; ; ; ; ; ;469,994458915947
183044;1;1;1;J1; ; ; ; ; ; ; ;610,085398321776
183045;1;1;1;J1; ; ; ; ; ; ; ;448,75091292675
183046;1;1;1;J1; ; ; ; ; ; ; ;651,469420632658
183161;1;1;1;J1; ; ; ; ; ; ; ;575,91377736075
183165;1;1;1;J1; ; ; ; ; ; ; ;1622,28047799504
183167;1;1;1;J1; ; ; ; ; ; ; ;1128,84700104965
183168;1;1;1;J1; ; ; ; ; ; ; ;776,463836241869
183169;1;1;1;J1; ; ; ; ; ; ; ;1171,36942821231
183170;1;1;1;J1; ; ; ; ; ; ; ;585,943017309062
185239;1;1;1;J1; ; ; ; ; ; ; ;259,975132149849
185240;1;1;1;J1; ; ; ; ; ; ; ;225,164476459956
185244;1;1;1;J1; ; ; ; ; ; ; ;335,120738756331
185247;1;1;1;J1; ; ; ; ; ; ; ;405,512979442033
185248;1;1;1;J1; ; ; ; ; ; ; ;223,671307706489
185981;1;1;1;J1;11110101;1;3;3; ;10000; ;626,893657718946
185982;1;1;1;J1;11110414;4;5;3; ;5000; ;482,320018728663
185983;1;1;1;J1;11110404;4;1;3; ;2000; ;440,306278157803
186027;2;1;2;J1; ; ; ; ; ; ; ;891,672208507342
186028;1;1;1;J1; ; ; ; ; ; ; ;813,534085816365
186029;1;1;1;J1;11110101;1;1;1;18;6000;9;810,014372348181
186029;2;1;2;J1;11110301;4;1;1;16;2200;9;810,014372348181
186029;3;1;3;J1;11110302;4;1;1;1;1200;9;810,014372348181
191170;2;1;2;J1; ; ; ; ; ; ; ;1425,93262454069
191171;1;1;1;J1;11110101;1;20;1;20;100000;1;585,943017309062
191171;2;1;2;J1;11110102;2;20;1;20;100000;1;585,943017309062
191171;3;1;3;J1;11110103;3;20;1;20;100000;1;585,943017309062
191172;2;1;2;J1; ; ; ; ; ; ; ;558,41362770575
191173;2;1;2;J1; ; ; ; ; ; ; ;597,96276294721
191174;2;1;2;J1; ; ; ; ; ; ; ;818,986263404528
191175;1;1;1;J1; ; ; ; ; ; ; ;1420,96808306359
191176;1;1;1;J1; ; ; ; ; ; ; ;1232,43776982062
191177;2;1;2;J1; ; ; ; ; ; ; ;1155,04035261888
191178;2;1;2;J1; ; ; ; ; ; ; ;776,463836241869
191179;2;1;2;J1;11110102;2;3;1;16;30000;9;1197,56277978153
191180;2;1;2;J1; ; ; ; ; ; ; ;558,41362770575
191181;2;1;2;J1; ; ; ; ; ; ; ;558,41362770575
191182;2;1;2;J1; ; ; ; ; ; ; ;1231,68421597988
212215;1;1;1;J1; ; ; ; ; ; ; ;631,223382311359
212216;1;1;1;J1; ; ; ; ; ; ; ;605,155750682306
212217;1;1;1;J1; ; ; ; ; ; ; ;470,595211447276
212218;1;1;1;J1; ; ; ; ; ; ; ;513,66324771519
212219;1;1;1;J1; ; ; ; ; ; ; ;497,822820776037
212368;1;1;1;J1; ; ; ; ; ; ; ;474,072463364194
212837;1;1;1;J1; ; ; ; ; ; ; ;495,355439878865
212838;1;1;1;J1;11110101;4;1;3; ;5000; ;481,323141204845
212839;1;1;1;J1; ; ; ; ; ; ; ;593,081953334073
212840;1;1;1;J1; ; ; ; ; ; ; ;492,326798692493
212843;1;1;1;J1; ; ; ; ; ; ; ;673,074471789878
212844;1;1;1;J1; ; ; ; ; ; ; ;317,237026669038
212845;1;1;1;J1; ; ; ; ; ; ; ;495,355439878865
212871;1;1;1;J1; ; ; ; ; ; ; ;793,631482266485
212872;1;1;1;J1; ; ; ; ; ; ; ;640,449418422723
212873;1;1;1;J1; ; ; ; ; ; ; ;1411,76314524169
212874;1;1;1;J1;11110102;2;2;1;18;10000;3;785,474552645932
216044;1;1;1;J1; ; ; ; ; ; ; ;741,486946066431
216045;1;1;1;J1;11110405;3;3;1;13;2800;3;785,474552645932
216047;1;1;1;J1;11110102;2;1;1;18;6000;5;725,121726228753
216048;1;1;1;J1; ; ; ; ; ; ; ;800,214357449208
216049;1;1;1;J1;11110102;2;1;1;18;6000;4;860,567183866387
216050;1;1;1;J1;11110102;2;1;1;18;8000;9;813,534085816365
216050;2;1;2;J1;11110301;4;6;1;1;9000;9;813,534085816365
216050;3;1;3;J1;11110404;4;10;1;20;5000;9;813,534085816365
216050;4;1;4;J1;11110405;3;3;1;13;7500;4;813,534085816365
216050;5;1;5;J1;11110412;4;8;1;1;6000;3;813,534085816365
216052;1;1;1;J1;11110102;2;1;1;18;18000;4;738,441454595909
216053;1;1;1;J1;11110405;3;4;1;13;4200;3;978,191665930925
216054;1;1;1;J1;11110105;2;1;1;19;14000;3;927,904945272591
216055;1;1;1;J1;11110101;1;1;1;20;4000;1;808,373957598662
216055;2;1;2;J1;11110102;2;1;1;20;5000;1;808,373957598662
216055;3;1;3;J1;11110103;3;1;1;20;4000;1;808,373957598662
216056;1;1;1;J1; ; ; ; ; ; ; ;645,135324642763
216058;1;1;1;J1;11110101;1;2;1;16;14000;9;725,121726228753
216058;2;1;2;J1;11110102;2;2;1;18;16000;9;725,121726228753
216059;1;1;1;J1;11110101;1;3;1;18;12000;2;814,956832781385
216059;2;1;2;J1;11110102;2;1;1;18;5000;2;814,956832781385
216060;1;1;1;J1;11110405;4;1;3; ;1400; ;627,129690055567
216061;1;1;1;J1;11110405;3;6;1;13;5600;3;983,549789615794
216062;1;1;1;J1; ; ; ; ; ; ; ;660,081864314075
216063;1;1;1;J1;11110101;1;1;1;20;5000;1;511,118415849822
216063;2;1;2;J1;11110102;2;1;1;20;5000;1;511,118415849822
216063;3;1;3;J1;11110103;3;1;1;20;5000;1;511,118415849822
216064;1;1;1;J1;11110102;2;3;1;18;15000;5;712,008732729632
216066;1;1;1;J1;11110102;2;2;1;18;10000;3;741,486946066431
218210;1;1;1;J1; ; ; ; ; ; ; ;1065,52891062802
219143;1;1;1;J1; ; ; ; ; ; ; ;685,88476187288
219144;1;1;1;J1; ; ; ; ; ; ; ;759,152498350921
219559;1;1;1;J1; ; ; ; ; ; ; ;841,802730387136
219630;1;1;1;J1; ; ; ; ; ; ; ;1127,97752363382
219637;1;1;1;J1; ; ; ; ; ; ; ;588,471864439981
219638;1;1;1;J1; ; ; ; ; ; ; ;458,23203642504
219679;1;1;1;J1; ; ; ; ; ; ; ;828,153562344566
219685;1;1;1;J1;11110102;2;1;1;18;8000;9;836,2685989196
219686;1;1;1;J1;11110102;2;1;1;18;11000;4;1020,65712638134
219687;1;1;1;J1; ; ; ; ; ; ; ;1219,71812652073
219688;1;1;1;J1; ; ; ; ; ; ; ;1665,03576156341
219689;1;1;1;J1; ; ; ; ; ; ; ;830,600986283264
219690;1;1;1;J1;11110105;2;1;1;18;24000;4;1211,91594959312
219692;1;1;1;J1; ; ; ; ; ; ; ;844,139187860461
219693;1;1;1;J1; ; ; ; ; ; ; ;1122,09719152661
219694;1;1;1;J1; ; ; ; ; ; ; ;949,681889144211
219695;1;1;1;J1; ; ; ; ; ; ; ;1125,45404809927
219697;1;1;1;J1; ; ; ; ; ; ; ;746,276023583878
219699;1;1;1;J1; ; ; ; ; ; ; ;1298,61513004749
219700;1;1;1;J1; ; ; ; ; ; ; ;937,772125756173
219701;1;1;1;J1; ; ; ; ; ; ; ;663,235327531839
219708;1;1;1;J1; ; ; ; ; ; ; ;657,31701895254
219737;1;1;1;J1;11110105;2;1;1;16;18000;3;601,974211398801
219738;1;1;1;J1;11110102;2;1;1;18;10000;9;575,164597016513
219739;1;1;1;J1; ; ; ; ; ; ; ;1319,74558521824
219740;1;1;1;J1; ; ; ; ; ; ; ;755,501665688544
219742;1;1;1;J1; ; ; ; ; ; ; ;529,643924538116
219753;1;1;1;J1;11110102;2;1;1;18;8000;2;813,417471824124
219754;1;1;1;J1; ; ; ; ; ; ; ;1200,53687179684
219755;1;1;1;J1;11110105;3;1;1;18;5000;9;416,258940390853
219761;1;1;1;J1; ; ; ; ; ; ; ;743,127360815949
221298;1;1;1;J1; ; ; ; ; ; ; ;1045,52942733713
221303;1;1;1;J1;11110102;2;1;1;18;10000;3;945,116979427238
221304;1;1;1;J1; ; ; ; ; ; ; ;1294,34362696175
221305;1;1;1;J1;11110102;2;2;1;18;9000;3;561,800212708523
221309;1;1;1;J1; ; ; ; ; ; ; ;1118,58343105489
221967;1;1;1;J1; ; ; ; ; ; ; ;462,581995268135
221968;1;1;1;J1; ; ; ; ; ; ; ;575,164597016513
221969;1;1;1;J1; ; ; ; ; ; ; ;656,457265517364
221976;1;1;1;J1;11110105;2;1;1;18;16000;4;832,522831103659
221983;1;1;1;J1; ; ; ; ; ; ; ;752,96920463622
221984;1;1;1;J1; ; ; ; ; ; ; ;721,272966695759
221985;1;1;1;J1; ; ; ; ; ; ; ;653,416891561984
221986;1;1;1;J1; ; ; ; ; ; ; ;980,127648732704
221987;1;1;1;J1; ; ; ; ; ; ; ;721,272966695759
221988;1;1;1;J1; ; ; ; ; ; ; ;900,273700578361
221989;1;1;1;J1; ; ; ; ; ; ; ;846,80497656341
221990;1;1;1;J1; ; ; ; ; ; ; ;800,400675826588
221991;1;1;1;J1; ; ; ; ; ; ; ;1006,83358454963
221992;1;1;1;J1; ; ; ; ; ; ; ;1017,9771163374
221994;1;1;1;J1; ; ; ; ; ; ; ;804,24582899848
221995;1;1;1;J1; ; ; ; ; ; ; ;1271,87140020951
221996;1;1;1;J1; ; ; ; ; ; ; ;701,574601775865
221997;1;1;1;J1; ; ; ; ; ; ; ;1025,22113947203
221998;1;1;1;J1; ; ; ; ; ; ; ;980,127648732704
221999;1;1;1;J1; ; ; ; ; ; ; ;991,271180520467
222000;1;1;1;J1; ; ; ; ; ; ; ;892,708965766187
222001;1;1;1;J1; ; ; ; ; ; ; ;1151,80010004073
222002;1;1;1;J1; ; ; ; ; ; ; ;804,24582899848
222003;1;1;1;J1; ; ; ; ; ; ; ;784,002487377438
222005;1;1;1;J1; ; ; ; ; ; ; ;924,523677446155
222006;1;1;1;J1;11110102;2;1;3; ;10000; ;1012,85494945374
222007;1;1;1;J1; ; ; ; ; ; ; ;1208,33904872444
222008;1;1;1;J1; ; ; ; ; ; ; ;577,843767977931
222009;1;1;1;J1;11110102;2;1;1;18;13000;3;1032,10461619089
222009;2;1;2;J1;11110414;4;1;1;13;4000;9;1032,10461619089
222010;1;1;1;J1; ; ; ; ; ; ; ;963,35944785707
222012;1;1;1;J1; ; ; ; ; ; ; ;1036,37611927663
222013;1;1;1;J1; ; ; ; ; ; ; ;935,566774948447
222014;1;1;1;J1; ; ; ; ; ; ; ;416,258940390853
222015;1;1;1;J1; ; ; ; ; ; ; ;987,495834035845
222016;1;1;1;J1; ; ; ; ; ; ; ;1033,97065635407
222017;1;1;1;J1; ; ; ; ; ; ; ;850,052303211831
222018;1;1;1;J1; ; ; ; ; ; ; ;850,052303211831
224679;1;1;1;J1; ; ; ; ; ; ; ;787,101363950087
224680;1;1;1;J1; ; ; ; ; ; ; ;517,701291032545
224681;1;1;1;J1;11110102;2;1;1;20;6000;1;808,373957598662
224681;2;1;2;J1;11110103;3;1;1;20;6000;1;808,373957598662
224682;1;1;1;J1;11110102;2;3;1;18;40000;9;744,754172120104
224683;1;1;1;J1; ; ; ; ; ; ; ;787,101363950087
224697;1;1;1;J1; ; ; ; ; ; ; ;607,444742351427
224698;1;1;1;J1; ; ; ; ; ; ; ;450,997032823661
224699;1;1;1;J1; ; ; ; ; ; ; ;549,640839966434
224700;1;1;1;J1; ; ; ; ; ; ; ;653,673512139722
224701;1;1;1;J1; ; ; ; ; ; ; ;480,138144192821
224811;1;1;1;J1; ; ; ; ; ; ; ;581,657947807129
224812;1;1;1;J1; ; ; ; ; ; ; ;1027,76470109189
224813;1;1;1;J1;11110102;2;2;1;18;12000;4;1384,40461431073
227281;1;1;1;J1; ; ; ; ; ; ; ;743,127360815949
227282;1;1;1;J1; ; ; ; ; ; ; ;785,474552645932
227283;1;1;1;J1;11110102;2;2;1;18;20000;9;813,534085816365
227284;1;1;1;J1; ; ; ; ; ; ; ;725,121726228753
227290;1;1;1;J1;11110102;2;1;1;18;18000;9;506,175955416617
227291;1;1;1;J1; ; ; ; ; ; ; ;1066,8020209857
227292;1;1;1;J1; ; ; ; ; ; ; ;808,373957598662
227293;1;1;1;J1; ; ; ; ; ; ; ;996,86951798295
227326;1;1;1;J1; ; ; ; ; ; ; ;558,41362770575
227327;1;1;1;J1; ; ; ; ; ; ; ;891,103127863992
227328;1;1;1;J1;11110101;1;5;1;20;20000;3;1155,04035261888
227328;2;1;2;J1;11110102;2;5;1;20;30000;3;1155,04035261888
227328;3;1;3;J1;11110103;3;5;1;20;20000;3;1155,04035261888
227329;1;1;1;J1; ; ; ; ; ; ; ;928,296942168529
227330;1;1;1;J1; ; ; ; ; ; ; ;1197,56277978153
227331;1;1;1;J1; ; ; ; ; ; ; ;1655,35711596232
227332;1;1;1;J1; ; ; ; ; ; ; ;558,41362770575
227333;1;1;1;J1; ; ; ; ; ; ; ;648,831761519406
227334;1;1;1;J1; ; ; ; ; ; ; ;885,019146489939
227337;1;1;1;J1; ; ; ; ; ; ; ;814,676933449243
227338;1;1;1;J1; ; ; ; ; ; ; ;614,126874568124
227339;1;1;1;J1; ; ; ; ; ; ; ;1579,75805083238
227340;1;1;1;J1; ; ; ; ; ; ; ;776,463836241869
227341;1;1;1;J1; ; ; ; ; ; ; ;895,048386438251
227342;1;1;1;J1; ; ; ; ; ; ; ;558,41362770575
227343;1;1;1;J1; ; ; ; ; ; ; ;1128,84700104965
227344;1;1;1;J1;11110101;1;7;1;20;28000;1;1155,04035261888
227344;2;1;2;J1;11110102;2;7;1;20;42000;1;1155,04035261888
227344;3;1;3;J1;11110103;3;7;1;20;28000;1;1155,04035261888
228194;1;1;1;J1;11110102;2;2;1;18;22000;3;816,579577286886
228195;1;1;1;J1;11110102;2;2;1;18;12000;3;710,381921425476
228196;1;1;1;J1;11110102;2;2;1;18;20000;9;785,474552645932
228197;1;1;1;J1;11110405;4;5;1;13;5000;3;715,542049643179
228200;1;1;1;J1;11110102;2;1;2; ;4000; ;808,373957598662
228201;1;1;1;J1; ; ; ; ; ; ; ;715,542049643179
228203;1;1;1;J1; ; ; ; ; ; ; ;689,109327776901
228204;1;1;1;J1; ; ; ; ; ; ; ;640,449418422723
228205;1;1;1;J1; ; ; ; ; ; ; ;693,04470449675
228266;1;1;1;J1; ; ; ; ; ; ; ;971,51515721292
228267;1;1;1;J1; ; ; ; ; ; ; ;850,052303211831
231197;1;1;1;J1; ; ; ; ; ; ; ;1204,28263961278
231199;1;1;1;J1; ; ; ; ; ; ; ;1022,0171298671
231221;1;1;1;J1; ; ; ; ; ; ; ;753,296314880818
231223;1;1;1;J1; ; ; ; ; ; ; ;1020,65712638134
231224;1;1;1;J1; ; ; ; ; ; ; ;937,772125756173
231248;1;1;1;J1; ; ; ; ; ; ; ;575,164597016513
231250;1;1;1;J1; ; ; ; ; ; ; ;1404,56397723901
231264;2;1;2;J1;11110105;3;1;1;18;25000;2;1028,04820707922
231273;1;1;1;J1; ; ; ; ; ; ; ;1497,44198585098
